iteration,gaussian_count
8345,904077
8346,904077
8347,904077
8348,904077
8349,904077
8350,904077
8351,904077
8352,904077
8353,904077
8354,904077
8355,904077
8356,904077
8357,904077
8358,904077
8359,904077
8360,904077
8361,904077
8362,904077
8363,904077
8364,904077
8365,904077
8366,904077
8367,904077
8368,904077
8369,904077
8370,904077
8371,904077
8372,904077
8373,904077
8374,904077
8375,904077
8376,904077
8377,904077
8378,904077
8379,904077
8380,904077
8381,904077
8382,904077
8383,904077
8384,904077
8385,904077
8386,904077
8387,904077
8388,904077
8389,904077
8390,904077
8391,904077
8392,904077
8393,904077
8394,904077
8395,904077
8396,904077
8397,904077
8398,904077
8399,904077
8400,915179
8401,915179
8402,915179
8403,915179
8404,915179
8405,915179
8406,915179
8407,915179
8408,915179
8409,915179
8410,915179
8411,915179
8412,915179
8413,915179
8414,915179
8415,915179
8416,915179
8417,915179
8418,915179
8419,915179
8420,915179
8421,915179
8422,915179
8423,915179
8424,915179
8425,915179
8426,915179
8427,915179
8428,915179
8429,915179
8430,915179
8431,915179
8432,915179
8433,915179
8434,915179
8435,915179
8436,915179
8437,915179
8438,915179
8439,915179
8440,915179
8441,915179
8442,915179
8443,915179
8444,915179
8445,915179
8446,915179
8447,915179
8448,915179
8449,915179
8450,915179
8451,915179
8452,915179
8453,915179
8454,915179
8455,915179
8456,915179
8457,915179
8458,915179
8459,915179
8460,915179
8461,915179
8462,915179
8463,915179
8464,915179
8465,915179
8466,915179
8467,915179
8468,915179
8469,915179
8470,915179
8471,915179
8472,915179
8473,915179
8474,915179
8475,915179
8476,915179
8477,915179
8478,915179
8479,915179
8480,915179
8481,915179
8482,915179
8483,915179
8484,915179
8485,915179
8486,915179
8487,915179
8488,915179
8489,915179
8490,915179
8491,915179
8492,915179
8493,915179
8494,915179
8495,915179
8496,915179
8497,915179
8498,915179
8499,915179
8500,925738
8501,925738
8502,925738
8503,925738
8504,925738
8505,925738
8506,925738
8507,925738
8508,925738
8509,925738
8510,925738
8511,925738
8512,925738
8513,925738
8514,925738
8515,925738
8516,925738
8517,925738
8518,925738
8519,925738
8520,925738
8521,925738
8522,925738
8523,925738
8524,925738
8525,925738
8526,925738
8527,925738
8528,925738
8529,925738
8530,925738
8531,925738
8532,925738
8533,925738
8534,925738
8535,925738
8536,925738
8537,925738
8538,925738
8539,925738
8540,925738
8541,925738
8542,925738
8543,925738
8544,925738
8545,925738
8546,925738
8547,925738
8548,925738
8549,925738
8550,925738
8551,925738
8552,925738
8553,925738
8554,925738
8555,925738
8556,925738
8557,925738
8558,925738
8559,925738
8560,925738
8561,925738
8562,925738
8563,925738
8564,925738
8565,925738
8566,925738
8567,925738
8568,925738
8569,925738
8570,925738
8571,925738
8572,925738
8573,925738
8574,925738
8575,925738
8576,925738
8577,925738
8578,925738
8579,925738
8580,925738
8581,925738
8582,925738
8583,925738
8584,925738
8585,925738
8586,925738
8587,925738
8588,925738
8589,925738
8590,925738
8591,925738
8592,925738
8593,925738
8594,925738
8595,925738
8596,925738
8597,925738
8598,925738
8599,925738
8600,937705
8601,937705
8602,937705
8603,937705
8604,937705
8605,937705
8606,937705
8607,937705
8608,937705
8609,937705
8610,937705
8611,937705
8612,937705
8613,937705
8614,937705
8615,937705
8616,937705
8617,937705
8618,937705
8619,937705
8620,937705
8621,937705
8622,937705
8623,937705
8624,937705
8625,937705
8626,937705
8627,937705
8628,937705
8629,937705
8630,937705
8631,937705
8632,937705
8633,937705
8634,937705
8635,937705
8636,937705
8637,937705
8638,937705
8639,937705
8640,937705
8641,937705
8642,937705
8643,937705
8644,937705
8645,937705
8646,937705
8647,937705
8648,937705
8649,937705
8650,937705
8651,937705
8652,937705
8653,937705
8654,937705
8655,937705
8656,937705
8657,937705
8658,937705
8659,937705
8660,937705
8661,937705
8662,937705
8663,937705
8664,937705
8665,937705
8666,937705
8667,937705
8668,937705
8669,937705
8670,937705
8671,937705
8672,937705
8673,937705
8674,937705
8675,937705
8676,937705
8677,937705
8678,937705
8679,937705
8680,937705
8681,937705
8682,937705
8683,937705
8684,937705
8685,937705
8686,937705
8687,937705
8688,937705
8689,937705
8690,937705
8691,937705
8692,937705
8693,937705
8694,937705
8695,937705
8696,937705
8697,937705
8698,937705
8699,937705
8700,948166
8701,948166
8702,948166
8703,948166
8704,948166
8705,948166
8706,948166
8707,948166
8708,948166
8709,948166
8710,948166
8711,948166
8712,948166
8713,948166
8714,948166
8715,948166
8716,948166
8717,948166
8718,948166
8719,948166
8720,948166
8721,948166
8722,948166
8723,948166
8724,948166
8725,948166
8726,948166
8727,948166
8728,948166
8729,948166
8730,948166
8731,948166
8732,948166
8733,948166
8734,948166
8735,948166
8736,948166
8737,948166
8738,948166
8739,948166
8740,948166
8741,948166
8742,948166
8743,948166
8744,948166
8745,948166
8746,948166
8747,948166
8748,948166
8749,948166
8750,948166
8751,948166
8752,948166
8753,948166
8754,948166
8755,948166
8756,948166
8757,948166
8758,948166
8759,948166
8760,948166
8761,948166
8762,948166
8763,948166
8764,948166
8765,948166
8766,948166
8767,948166
8768,948166
8769,948166
8770,948166
8771,948166
8772,948166
8773,948166
8774,948166
8775,948166
8776,948166
8777,948166
8778,948166
8779,948166
8780,948166
8781,948166
8782,948166
8783,948166
8784,948166
8785,948166
8786,948166
8787,948166
8788,948166
8789,948166
8790,948166
8791,948166
8792,948166
8793,948166
8794,948166
8795,948166
8796,948166
8797,948166
8798,948166
8799,948166
8800,959172
8801,959172
8802,959172
8803,959172
8804,959172
8805,959172
8806,959172
8807,959172
8808,959172
8809,959172
8810,959172
8811,959172
8812,959172
8813,959172
8814,959172
8815,959172
8816,959172
8817,959172
8818,959172
8819,959172
8820,959172
8821,959172
8822,959172
8823,959172
8824,959172
8825,959172
8826,959172
8827,959172
8828,959172
8829,959172
8830,959172
8831,959172
8832,959172
8833,959172
8834,959172
8835,959172
8836,959172
8837,959172
8838,959172
8839,959172
8840,959172
8841,959172
8842,959172
8843,959172
8844,959172
8845,959172
8846,959172
8847,959172
8848,959172
8849,959172
8850,959172
8851,959172
8852,959172
8853,959172
8854,959172
8855,959172
8856,959172
8857,959172
8858,959172
8859,959172
8860,959172
8861,959172
8862,959172
8863,959172
8864,959172
8865,959172
8866,959172
8867,959172
8868,959172
8869,959172
8870,959172
8871,959172
8872,959172
8873,959172
8874,959172
8875,959172
8876,959172
8877,959172
8878,959172
8879,959172
8880,959172
8881,959172
8882,959172
8883,959172
8884,959172
8885,959172
8886,959172
8887,959172
8888,959172
8889,959172
8890,959172
8891,959172
8892,959172
8893,959172
8894,959172
8895,959172
8896,959172
8897,959172
8898,959172
8899,959172
8900,969422
8901,969422
8902,969422
8903,969422
8904,969422
8905,969422
8906,969422
8907,969422
8908,969422
8909,969422
8910,969422
8911,969422
8912,969422
8913,969422
8914,969422
8915,969422
8916,969422
8917,969422
8918,969422
8919,969422
8920,969422
8921,969422
8922,969422
8923,969422
8924,969422
8925,969422
8926,969422
8927,969422
8928,969422
8929,969422
8930,969422
8931,969422
8932,969422
8933,969422
8934,969422
8935,969422
8936,969422
8937,969422
8938,969422
8939,969422
8940,969422
8941,969422
8942,969422
8943,969422
8944,969422
8945,969422
8946,969422
8947,969422
8948,969422
8949,969422
8950,969422
8951,969422
8952,969422
8953,969422
8954,969422
8955,969422
8956,969422
8957,969422
8958,969422
8959,969422
8960,969422
8961,969422
8962,969422
8963,969422
8964,969422
8965,969422
8966,969422
8967,969422
8968,969422
8969,969422
8970,969422
8971,969422
8972,969422
8973,969422
8974,969422
8975,969422
8976,969422
8977,969422
8978,969422
8979,969422
8980,969422
8981,969422
8982,969422
8983,969422
8984,969422
8985,969422
8986,969422
8987,969422
8988,969422
8989,969422
8990,969422
8991,969422
8992,969422
8993,969422
8994,969422
8995,969422
8996,969422
8997,969422
8998,969422
8999,969422
9000,982786
9001,982786
9002,982786
9003,982786
9004,982786
9005,982786
9006,982786
9007,982786
9008,982786
9009,982786
9010,982786
9011,982786
9012,982786
9013,982786
9014,982786
9015,982786
9016,982786
9017,982786
9018,982786
9019,982786
9020,982786
9021,982786
9022,982786
9023,982786
9024,982786
9025,982786
9026,982786
9027,982786
9028,982786
9029,982786
9030,982786
9031,982786
9032,982786
9033,982786
9034,982786
9035,982786
9036,982786
9037,982786
9038,982786
9039,982786
9040,982786
9041,982786
9042,982786
9043,982786
9044,982786
9045,982786
9046,982786
9047,982786
9048,982786
9049,982786
9050,982786
9051,982786
9052,982786
9053,982786
9054,982786
9055,982786
9056,982786
9057,982786
9058,982786
9059,982786
9060,982786
9061,982786
9062,982786
9063,982786
9064,982786
9065,982786
9066,982786
9067,982786
9068,982786
9069,982786
9070,982786
9071,982786
9072,982786
9073,982786
9074,982786
9075,982786
9076,982786
9077,982786
9078,982786
9079,982786
9080,982786
9081,982786
9082,982786
9083,982786
9084,982786
9085,982786
9086,982786
9087,982786
9088,982786
9089,982786
9090,982786
9091,982786
9092,982786
9093,982786
9094,982786
9095,982786
9096,982786
9097,982786
9098,982786
9099,982786
9100,854283
9101,854283
9102,854283
9103,854283
9104,854283
9105,854283
9106,854283
9107,854283
9108,854283
9109,854283
9110,854283
9111,854283
9112,854283
9113,854283
9114,854283
9115,854283
9116,854283
9117,854283
9118,854283
9119,854283
9120,854283
9121,854283
9122,854283
9123,854283
9124,854283
9125,854283
9126,854283
9127,854283
9128,854283
9129,854283
9130,854283
9131,854283
9132,854283
9133,854283
9134,854283
9135,854283
9136,854283
9137,854283
9138,854283
9139,854283
9140,854283
9141,854283
9142,854283
9143,854283
9144,854283
9145,854283
9146,854283
9147,854283
9148,854283
9149,854283
9150,854283
9151,854283
9152,854283
9153,854283
9154,854283
9155,854283
9156,854283
9157,854283
9158,854283
9159,854283
9160,854283
9161,854283
9162,854283
9163,854283
9164,854283
9165,854283
9166,854283
9167,854283
9168,854283
9169,854283
9170,854283
9171,854283
9172,854283
9173,854283
9174,854283
9175,854283
9176,854283
9177,854283
9178,854283
9179,854283
9180,854283
9181,854283
9182,854283
9183,854283
9184,854283
9185,854283
9186,854283
9187,854283
9188,854283
9189,854283
9190,854283
9191,854283
9192,854283
9193,854283
9194,854283
9195,854283
9196,854283
9197,854283
9198,854283
9199,854283
9200,852831
9201,852831
9202,852831
9203,852831
9204,852831
9205,852831
9206,852831
9207,852831
9208,852831
9209,852831
9210,852831
9211,852831
9212,852831
9213,852831
9214,852831
9215,852831
9216,852831
9217,852831
9218,852831
9219,852831
9220,852831
9221,852831
9222,852831
9223,852831
9224,852831
9225,852831
9226,852831
9227,852831
9228,852831
9229,852831
9230,852831
9231,852831
9232,852831
9233,852831
9234,852831
9235,852831
9236,852831
9237,852831
9238,852831
9239,852831
9240,852831
9241,852831
9242,852831
9243,852831
9244,852831
9245,852831
9246,852831
9247,852831
9248,852831
9249,852831
9250,852831
9251,852831
9252,852831
9253,852831
9254,852831
9255,852831
9256,852831
9257,852831
9258,852831
9259,852831
9260,852831
9261,852831
9262,852831
9263,852831
9264,852831
9265,852831
9266,852831
9267,852831
9268,852831
9269,852831
9270,852831
9271,852831
9272,852831
9273,852831
9274,852831
9275,852831
9276,852831
9277,852831
9278,852831
9279,852831
9280,852831
9281,852831
9282,852831
9283,852831
9284,852831
9285,852831
9286,852831
9287,852831
9288,852831
9289,852831
9290,852831
9291,852831
9292,852831
9293,852831
9294,852831
9295,852831
9296,852831
9297,852831
9298,852831
9299,852831
9300,857992
9301,857992
9302,857992
9303,857992
9304,857992
9305,857992
9306,857992
9307,857992
9308,857992
9309,857992
9310,857992
9311,857992
9312,857992
9313,857992
9314,857992
9315,857992
9316,857992
9317,857992
9318,857992
9319,857992
9320,857992
9321,857992
9322,857992
9323,857992
9324,857992
9325,857992
9326,857992
9327,857992
9328,857992
9329,857992
9330,857992
9331,857992
9332,857992
9333,857992
9334,857992
9335,857992
9336,857992
9337,857992
9338,857992
9339,857992
9340,857992
9341,857992
9342,857992
9343,857992
9344,857992
9345,857992
9346,857992
9347,857992
9348,857992
9349,857992
9350,857992
9351,857992
9352,857992
9353,857992
9354,857992
9355,857992
9356,857992
9357,857992
9358,857992
9359,857992
9360,857992
9361,857992
9362,857992
9363,857992
9364,857992
9365,857992
9366,857992
9367,857992
9368,857992
9369,857992
9370,857992
9371,857992
9372,857992
9373,857992
9374,857992
9375,857992
9376,857992
9377,857992
9378,857992
9379,857992
9380,857992
9381,857992
9382,857992
9383,857992
9384,857992
9385,857992
9386,857992
9387,857992
9388,857992
9389,857992
9390,857992
9391,857992
9392,857992
9393,857992
9394,857992
9395,857992
9396,857992
9397,857992
9398,857992
9399,857992
9400,865211
9401,865211
9402,865211
9403,865211
9404,865211
9405,865211
9406,865211
9407,865211
9408,865211
9409,865211
9410,865211
9411,865211
9412,865211
9413,865211
9414,865211
9415,865211
9416,865211
9417,865211
9418,865211
9419,865211
9420,865211
9421,865211
9422,865211
9423,865211
9424,865211
9425,865211
9426,865211
9427,865211
9428,865211
9429,865211
9430,865211
9431,865211
9432,865211
9433,865211
9434,865211
9435,865211
9436,865211
9437,865211
9438,865211
9439,865211
9440,865211
9441,865211
9442,865211
9443,865211
9444,865211
9445,865211
9446,865211
9447,865211
9448,865211
9449,865211
9450,865211
9451,865211
9452,865211
9453,865211
9454,865211
9455,865211
9456,865211
9457,865211
9458,865211
9459,865211
9460,865211
9461,865211
9462,865211
9463,865211
9464,865211
9465,865211
9466,865211
9467,865211
9468,865211
9469,865211
9470,865211
9471,865211
9472,865211
9473,865211
9474,865211
9475,865211
9476,865211
9477,865211
9478,865211
9479,865211
9480,865211
9481,865211
9482,865211
9483,865211
9484,865211
9485,865211
9486,865211
9487,865211
9488,865211
9489,865211
9490,865211
9491,865211
9492,865211
9493,865211
9494,865211
9495,865211
9496,865211
9497,865211
9498,865211
9499,865211
9500,872871
9501,872871
9502,872871
9503,872871
9504,872871
9505,872871
9506,872871
9507,872871
9508,872871
9509,872871
9510,872871
9511,872871
9512,872871
9513,872871
9514,872871
9515,872871
9516,872871
9517,872871
9518,872871
9519,872871
9520,872871
9521,872871
9522,872871
9523,872871
9524,872871
9525,872871
9526,872871
9527,872871
9528,872871
9529,872871
9530,872871
9531,872871
9532,872871
9533,872871
9534,872871
9535,872871
9536,872871
9537,872871
9538,872871
9539,872871
9540,872871
9541,872871
9542,872871
9543,872871
9544,872871
9545,872871
9546,872871
9547,872871
9548,872871
9549,872871
9550,872871
9551,872871
9552,872871
9553,872871
9554,872871
9555,872871
9556,872871
9557,872871
9558,872871
9559,872871
9560,872871
9561,872871
9562,872871
9563,872871
9564,872871
9565,872871
9566,872871
9567,872871
9568,872871
9569,872871
9570,872871
9571,872871
9572,872871
9573,872871
9574,872871
9575,872871
9576,872871
9577,872871
9578,872871
9579,872871
9580,872871
9581,872871
9582,872871
9583,872871
9584,872871
9585,872871
9586,872871
9587,872871
9588,872871
9589,872871
9590,872871
9591,872871
9592,872871
9593,872871
9594,872871
9595,872871
9596,872871
9597,872871
9598,872871
9599,872871
9600,881481
9601,881481
9602,881481
9603,881481
9604,881481
9605,881481
9606,881481
9607,881481
9608,881481
9609,881481
9610,881481
9611,881481
9612,881481
9613,881481
9614,881481
9615,881481
9616,881481
9617,881481
9618,881481
9619,881481
9620,881481
9621,881481
9622,881481
9623,881481
9624,881481
9625,881481
9626,881481
9627,881481
9628,881481
9629,881481
9630,881481
9631,881481
9632,881481
9633,881481
9634,881481
9635,881481
9636,881481
9637,881481
9638,881481
9639,881481
9640,881481
9641,881481
9642,881481
9643,881481
9644,881481
9645,881481
9646,881481
9647,881481
9648,881481
9649,881481
9650,881481
9651,881481
9652,881481
9653,881481
9654,881481
9655,881481
9656,881481
9657,881481
9658,881481
9659,881481
9660,881481
9661,881481
9662,881481
9663,881481
9664,881481
9665,881481
9666,881481
9667,881481
9668,881481
9669,881481
9670,881481
9671,881481
9672,881481
9673,881481
9674,881481
9675,881481
9676,881481
9677,881481
9678,881481
9679,881481
9680,881481
9681,881481
9682,881481
9683,881481
9684,881481
9685,881481
9686,881481
9687,881481
9688,881481
9689,881481
9690,881481
9691,881481
9692,881481
9693,881481
9694,881481
9695,881481
9696,881481
9697,881481
9698,881481
9699,881481
9700,889831
9701,889831
9702,889831
9703,889831
9704,889831
9705,889831
9706,889831
9707,889831
9708,889831
9709,889831
9710,889831
9711,889831
9712,889831
9713,889831
9714,889831
9715,889831
9716,889831
9717,889831
9718,889831
9719,889831
9720,889831
9721,889831
9722,889831
9723,889831
9724,889831
9725,889831
9726,889831
9727,889831
9728,889831
9729,889831
9730,889831
9731,889831
9732,889831
9733,889831
9734,889831
9735,889831
9736,889831
9737,889831
9738,889831
9739,889831
9740,889831
9741,889831
9742,889831
9743,889831
9744,889831
9745,889831
9746,889831
9747,889831
9748,889831
9749,889831
9750,889831
9751,889831
9752,889831
9753,889831
9754,889831
9755,889831
9756,889831
9757,889831
9758,889831
9759,889831
9760,889831
9761,889831
9762,889831
9763,889831
9764,889831
9765,889831
9766,889831
9767,889831
9768,889831
9769,889831
9770,889831
9771,889831
9772,889831
9773,889831
9774,889831
9775,889831
9776,889831
9777,889831
9778,889831
9779,889831
9780,889831
9781,889831
9782,889831
9783,889831
9784,889831
9785,889831
9786,889831
9787,889831
9788,889831
9789,889831
9790,889831
9791,889831
9792,889831
9793,889831
9794,889831
9795,889831
9796,889831
9797,889831
9798,889831
9799,889831
9800,899443
9801,899443
9802,899443
9803,899443
9804,899443
9805,899443
9806,899443
9807,899443
9808,899443
9809,899443
9810,899443
9811,899443
9812,899443
9813,899443
9814,899443
9815,899443
9816,899443
9817,899443
9818,899443
9819,899443
9820,899443
9821,899443
9822,899443
9823,899443
9824,899443
9825,899443
9826,899443
9827,899443
9828,899443
9829,899443
9830,899443
9831,899443
9832,899443
9833,899443
9834,899443
9835,899443
9836,899443
9837,899443
9838,899443
9839,899443
9840,899443
9841,899443
9842,899443
9843,899443
9844,899443
9845,899443
9846,899443
9847,899443
9848,899443
9849,899443
9850,899443
9851,899443
9852,899443
9853,899443
9854,899443
9855,899443
9856,899443
9857,899443
9858,899443
9859,899443
9860,899443
9861,899443
9862,899443
9863,899443
9864,899443
9865,899443
9866,899443
9867,899443
9868,899443
9869,899443
9870,899443
9871,899443
9872,899443
9873,899443
9874,899443
9875,899443
9876,899443
9877,899443
9878,899443
9879,899443
9880,899443
9881,899443
9882,899443
9883,899443
9884,899443
9885,899443
9886,899443
9887,899443
9888,899443
9889,899443
9890,899443
9891,899443
9892,899443
9893,899443
9894,899443
9895,899443
9896,899443
9897,899443
9898,899443
9899,899443
9900,907273
9901,907273
9902,907273
9903,907273
9904,907273
9905,907273
9906,907273
9907,907273
9908,907273
9909,907273
9910,907273
9911,907273
9912,907273
9913,907273
9914,907273
9915,907273
9916,907273
9917,907273
9918,907273
9919,907273
9920,907273
9921,907273
9922,907273
9923,907273
9924,907273
9925,907273
9926,907273
9927,907273
9928,907273
9929,907273
9930,907273
9931,907273
9932,907273
9933,907273
9934,907273
9935,907273
9936,907273
9937,907273
9938,907273
9939,907273
9940,907273
9941,907273
9942,907273
9943,907273
9944,907273
9945,907273
9946,907273
9947,907273
9948,907273
9949,907273
9950,907273
9951,907273
9952,907273
9953,907273
9954,907273
9955,907273
9956,907273
9957,907273
9958,907273
9959,907273
9960,907273
9961,907273
9962,907273
9963,907273
9964,907273
9965,907273
9966,907273
9967,907273
9968,907273
9969,907273
9970,907273
9971,907273
9972,907273
9973,907273
9974,907273
9975,907273
9976,907273
9977,907273
9978,907273
9979,907273
9980,907273
9981,907273
9982,907273
9983,907273
9984,907273
9985,907273
9986,907273
9987,907273
9988,907273
9989,907273
9990,907273
9991,907273
9992,907273
9993,907273
9994,907273
9995,907273
9996,907273
9997,907273
9998,907273
9999,907273
10000,916100
10001,916100
10002,916100
10003,916100
10004,916100
10005,916100
10006,916100
10007,916100
10008,916100
10009,916100
10010,916100
10011,916100
10012,916100
10013,916100
10014,916100
10015,916100
10016,916100
10017,916100
10018,916100
10019,916100
10020,916100
10021,916100
10022,916100
10023,916100
10024,916100
10025,916100
10026,916100
10027,916100
10028,916100
10029,916100
10030,916100
10031,916100
10032,916100
10033,916100
10034,916100
10035,916100
10036,916100
10037,916100
10038,916100
10039,916100
10040,916100
10041,916100
10042,916100
10043,916100
10044,916100
10045,916100
10046,916100
10047,916100
10048,916100
10049,916100
10050,916100
10051,916100
10052,916100
10053,916100
10054,916100
10055,916100
10056,916100
10057,916100
10058,916100
10059,916100
10060,916100
10061,916100
10062,916100
10063,916100
10064,916100
10065,916100
10066,916100
10067,916100
10068,916100
10069,916100
10070,916100
10071,916100
10072,916100
10073,916100
10074,916100
10075,916100
10076,916100
10077,916100
10078,916100
10079,916100
10080,916100
10081,916100
10082,916100
10083,916100
10084,916100
10085,916100
10086,916100
10087,916100
10088,916100
10089,916100
10090,916100
10091,916100
10092,916100
10093,916100
10094,916100
10095,916100
10096,916100
10097,916100
10098,916100
10099,916100
10100,924627
10101,924627
10102,924627
10103,924627
10104,924627
10105,924627
10106,924627
10107,924627
10108,924627
10109,924627
10110,924627
10111,924627
10112,924627
10113,924627
10114,924627
10115,924627
10116,924627
10117,924627
10118,924627
10119,924627
10120,924627
10121,924627
10122,924627
10123,924627
10124,924627
10125,924627
10126,924627
10127,924627
10128,924627
10129,924627
10130,924627
10131,924627
10132,924627
10133,924627
10134,924627
10135,924627
10136,924627
10137,924627
10138,924627
10139,924627
10140,924627
10141,924627
10142,924627
10143,924627
10144,924627
10145,924627
10146,924627
10147,924627
10148,924627
10149,924627
10150,924627
10151,924627
10152,924627
10153,924627
10154,924627
10155,924627
10156,924627
10157,924627
10158,924627
10159,924627
10160,924627
10161,924627
10162,924627
10163,924627
10164,924627
10165,924627
10166,924627
10167,924627
10168,924627
10169,924627
10170,924627
10171,924627
10172,924627
10173,924627
10174,924627
10175,924627
10176,924627
10177,924627
10178,924627
10179,924627
10180,924627
10181,924627
10182,924627
10183,924627
10184,924627
10185,924627
10186,924627
10187,924627
10188,924627
10189,924627
10190,924627
10191,924627
10192,924627
10193,924627
10194,924627
10195,924627
10196,924627
10197,924627
10198,924627
10199,924627
10200,932888
10201,932888
10202,932888
10203,932888
10204,932888
10205,932888
10206,932888
10207,932888
10208,932888
10209,932888
10210,932888
10211,932888
10212,932888
10213,932888
10214,932888
10215,932888
10216,932888
10217,932888
10218,932888
10219,932888
10220,932888
10221,932888
10222,932888
10223,932888
10224,932888
10225,932888
10226,932888
10227,932888
10228,932888
10229,932888
10230,932888
10231,932888
10232,932888
10233,932888
10234,932888
10235,932888
10236,932888
10237,932888
10238,932888
10239,932888
10240,932888
10241,932888
10242,932888
10243,932888
10244,932888
10245,932888
10246,932888
10247,932888
10248,932888
10249,932888
10250,932888
10251,932888
10252,932888
10253,932888
10254,932888
10255,932888
10256,932888
10257,932888
10258,932888
10259,932888
10260,932888
10261,932888
10262,932888
10263,932888
10264,932888
10265,932888
10266,932888
10267,932888
10268,932888
10269,932888
10270,932888
10271,932888
10272,932888
10273,932888
10274,932888
10275,932888
10276,932888
10277,932888
10278,932888
10279,932888
10280,932888
10281,932888
10282,932888
10283,932888
10284,932888
10285,932888
10286,932888
10287,932888
10288,932888
10289,932888
10290,932888
10291,932888
10292,932888
10293,932888
10294,932888
10295,932888
10296,932888
10297,932888
10298,932888
10299,932888
10300,940992
10301,940992
10302,940992
10303,940992
10304,940992
10305,940992
10306,940992
10307,940992
10308,940992
10309,940992
10310,940992
10311,940992
10312,940992
10313,940992
10314,940992
10315,940992
10316,940992
10317,940992
10318,940992
10319,940992
10320,940992
10321,940992
10322,940992
10323,940992
10324,940992
10325,940992
10326,940992
10327,940992
10328,940992
10329,940992
10330,940992
10331,940992
10332,940992
10333,940992
10334,940992
10335,940992
10336,940992
10337,940992
10338,940992
10339,940992
10340,940992
10341,940992
10342,940992
10343,940992
10344,940992
10345,940992
10346,940992
10347,940992
10348,940992
10349,940992
10350,940992
10351,940992
10352,940992
10353,940992
10354,940992
10355,940992
10356,940992
10357,940992
10358,940992
10359,940992
10360,940992
10361,940992
10362,940992
10363,940992
10364,940992
10365,940992
10366,940992
10367,940992
10368,940992
10369,940992
10370,940992
10371,940992
10372,940992
10373,940992
10374,940992
10375,940992
10376,940992
10377,940992
10378,940992
10379,940992
10380,940992
10381,940992
10382,940992
10383,940992
10384,940992
10385,940992
10386,940992
10387,940992
10388,940992
10389,940992
10390,940992
10391,940992
10392,940992
10393,940992
10394,940992
10395,940992
10396,940992
10397,940992
10398,940992
10399,940992
10400,948566
10401,948566
10402,948566
10403,948566
10404,948566
10405,948566
10406,948566
10407,948566
10408,948566
10409,948566
10410,948566
10411,948566
10412,948566
10413,948566
10414,948566
10415,948566
10416,948566
10417,948566
10418,948566
10419,948566
10420,948566
10421,948566
10422,948566
10423,948566
10424,948566
10425,948566
10426,948566
10427,948566
10428,948566
10429,948566
10430,948566
10431,948566
10432,948566
10433,948566
10434,948566
10435,948566
10436,948566
10437,948566
10438,948566
10439,948566
10440,948566
10441,948566
10442,948566
10443,948566
10444,948566
10445,948566
10446,948566
10447,948566
10448,948566
10449,948566
10450,948566
10451,948566
10452,948566
10453,948566
10454,948566
10455,948566
10456,948566
10457,948566
10458,948566
10459,948566
10460,948566
10461,948566
10462,948566
10463,948566
10464,948566
10465,948566
10466,948566
10467,948566
10468,948566
10469,948566
10470,948566
10471,948566
10472,948566
10473,948566
10474,948566
10475,948566
10476,948566
10477,948566
10478,948566
10479,948566
10480,948566
10481,948566
10482,948566
10483,948566
10484,948566
10485,948566
10486,948566
10487,948566
10488,948566
10489,948566
10490,948566
10491,948566
10492,948566
10493,948566
10494,948566
10495,948566
10496,948566
10497,948566
10498,948566
10499,948566
10500,958243
10501,958243
10502,958243
10503,958243
10504,958243
10505,958243
10506,958243
10507,958243
10508,958243
10509,958243
10510,958243
10511,958243
10512,958243
10513,958243
10514,958243
10515,958243
10516,958243
10517,958243
10518,958243
10519,958243
10520,958243
10521,958243
10522,958243
10523,958243
10524,958243
10525,958243
10526,958243
10527,958243
10528,958243
10529,958243
10530,958243
10531,958243
10532,958243
10533,958243
10534,958243
10535,958243
10536,958243
10537,958243
10538,958243
10539,958243
10540,958243
10541,958243
10542,958243
10543,958243
10544,958243
10545,958243
10546,958243
10547,958243
10548,958243
10549,958243
10550,958243
10551,958243
10552,958243
10553,958243
10554,958243
10555,958243
10556,958243
10557,958243
10558,958243
10559,958243
10560,958243
10561,958243
10562,958243
10563,958243
10564,958243
10565,958243
10566,958243
10567,958243
10568,958243
10569,958243
10570,958243
10571,958243
10572,958243
10573,958243
10574,958243
10575,958243
10576,958243
10577,958243
10578,958243
10579,958243
10580,958243
10581,958243
10582,958243
10583,958243
10584,958243
10585,958243
10586,958243
10587,958243
10588,958243
10589,958243
10590,958243
10591,958243
10592,958243
10593,958243
10594,958243
10595,958243
10596,958243
10597,958243
10598,958243
10599,958243
10600,969530
10601,969530
10602,969530
10603,969530
10604,969530
10605,969530
10606,969530
10607,969530
10608,969530
10609,969530
10610,969530
10611,969530
10612,969530
10613,969530
10614,969530
10615,969530
10616,969530
10617,969530
10618,969530
10619,969530
10620,969530
10621,969530
10622,969530
10623,969530
10624,969530
10625,969530
10626,969530
10627,969530
10628,969530
10629,969530
10630,969530
10631,969530
10632,969530
10633,969530
10634,969530
10635,969530
10636,969530
10637,969530
10638,969530
10639,969530
10640,969530
10641,969530
10642,969530
10643,969530
10644,969530
10645,969530
10646,969530
10647,969530
10648,969530
10649,969530
10650,969530
10651,969530
10652,969530
10653,969530
10654,969530
10655,969530
10656,969530
10657,969530
10658,969530
10659,969530
10660,969530
10661,969530
10662,969530
10663,969530
10664,969530
10665,969530
10666,969530
10667,969530
10668,969530
10669,969530
10670,969530
10671,969530
10672,969530
10673,969530
10674,969530
10675,969530
